================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS
Source File : Session_Full_۲۰۲۶۰۸۲۳_۱۸۰۰۳۴.wav
Language    : fa
[00:23:28.000 --> 00:23:30.000]  اون قابل رو در آن بکنم
[00:23:30.000 --> 00:23:32.000]  اون قابل رو در آن بکنم
[00:23:32.000 --> 00:23:34.000]  اون قابل رو در آن بکنم
[00:23:34.000 --> 00:23:36.000]  اون قابل رو در آن بکنم
[00:23:36.000 --> 00:23:38.000]  اون قابل رو در آن بکنم
[00:23:38.000 --> 00:23:40.000]  اون قابل رو در آن بکنم
[00:23:40.000 --> 00:23:42.000]  اون قابل رو در آن بکنم
[00:23:42.000 --> 00:23:44.000]  اون قابل رو در آن بکنم
[00:23:44.000 --> 00:23:46.000]  اون قابل رو در آن بکنم
[00:23:46.000 --> 00:23:48.000]  اون قابل رو در آن بکنم
[00:23:48.000 --> 00:23:50.000]  اون قابل رو در آن بکنم
[00:23:50.000 --> 00:23:52.000]  اون قابل رو در آن بکنم
[00:23:52.000 --> 00:23:54.000]  اون قابل رو در آن بکنم
[00:23:54.000 --> 00:23:58.000]  اوه کشتم بهتا امونوزه پزش که کسی پونی اتاقو کشتم بهتا
[00:23:58.000 --> 00:23:59.000]  نه هیچی نمیشه
[00:23:59.000 --> 00:24:00.000]  حالا ببینم
[00:24:00.000 --> 00:24:02.000]  پروپیراتی چندتون میکنه؟
[00:24:02.000 --> 00:24:04.000]  گوزه یکی مونا
[00:24:04.000 --> 00:24:28.000]  موسیقی
[00:24:28.000 --> 00:24:30.000]  این چیزها رو باید دردیاریم
[00:24:30.000 --> 00:24:31.000]  هلو
[00:24:31.000 --> 00:24:32.000]  باشو
[00:24:32.000 --> 00:24:34.000]  هلو
[00:24:34.000 --> 00:24:36.000]  هلو
[00:24:36.000 --> 00:24:38.000]  اوه
[00:24:38.000 --> 00:24:40.000]  همین چیز رو بروشم
[00:24:40.000 --> 00:24:42.000]  وایفا
[00:24:42.000 --> 00:24:44.000]  وایفا داره داره چیز رو داریم بزنش برو
[00:24:44.000 --> 00:24:46.000]  همون
[00:24:46.000 --> 00:24:48.000]  همون
[00:24:48.000 --> 00:24:50.000]  همون
[00:24:50.000 --> 00:24:52.000]  همون
[00:24:52.000 --> 00:24:54.000]  همون
[00:24:54.000 --> 00:24:56.000]  همون
[00:24:56.000 --> 00:25:00.000]  موسیقی
[00:25:00.000 --> 00:25:29.980]  بیمار در مطب پزشکی، معاینه بیمار در مطب پزشکی، داروها، آزمایش و نسخه.
[00:25:30.000 --> 00:25:50.000]  موسیقی
[00:25:50.000 --> 00:26:10.000]  موسیقی
[00:26:20.000 --> 00:26:46.000]  موسیقی
[00:27:16.000 --> 00:27:26.000]  موسیقی
[00:27:46.000 --> 00:27:48.000]  بیا نمر باید
[00:27:48.000 --> 00:27:50.000]  باید
[00:28:16.000 --> 00:28:18.000]  چیه؟
[00:28:18.000 --> 00:28:20.000]  بیتمر
[00:28:20.000 --> 00:28:22.000]  نه دیگه همون
[00:28:22.000 --> 00:28:24.000]  یا گلوتریو
[00:28:24.000 --> 00:28:26.000]  یا گلوتریو
[00:28:26.000 --> 00:28:28.000]  اینا ترکیبی هستن
[00:28:28.000 --> 00:28:30.000]  رفته بشو یه شگر دیگه داره
[00:28:30.000 --> 00:28:32.000]  بچه گلوتریو نگرستی؟
[00:28:32.000 --> 00:28:34.000]  گلوتریو چند؟
[00:28:34.000 --> 00:28:36.000]  ده پنت هزار
[00:28:36.000 --> 00:28:38.000]  بیسته پنت پنت هزار چند؟
[00:28:38.000 --> 00:28:40.000]  همونه
[00:28:40.000 --> 00:28:42.000]  همونه نه
[00:28:42.000 --> 00:28:44.000]  قشن دقیق برگردنشون
[00:28:44.000 --> 00:28:46.000]  دیابت هست
[00:28:46.000 --> 00:28:48.000]  برقوتیش اینه
[00:28:48.000 --> 00:28:50.000]  این ده پنج هزاره
[00:28:50.000 --> 00:28:52.000]  خب ما پنج پونج هزار هم داریم
[00:28:52.000 --> 00:28:54.000]  پنج پونج هزار هم داریم
[00:28:54.000 --> 00:28:56.000]  پنج پونج هزار هم داریم
[00:28:56.000 --> 00:28:58.000]  همینه
[00:28:58.000 --> 00:29:00.000]  سلام علیک
[00:29:00.000 --> 00:29:02.000]  حرکت سلام
[00:29:02.000 --> 00:29:04.000]  چنده
[00:29:04.000 --> 00:29:06.000]  خوبی
[00:29:06.000 --> 00:29:08.000]  پلیسولات گرفتی
[00:29:08.000 --> 00:29:10.000]  این ده په هزار
[00:29:10.000 --> 00:29:12.000]  ده په هزار بزنم
[00:29:12.000 --> 00:29:17.000]  باید الان ملی خود... الان باید کارتون چی نوشته؟
[00:29:17.000 --> 00:29:19.000]  کارتون نره باشه...
[00:29:19.000 --> 00:29:22.000]  بلی تو هم یعنی... جان بگی...
[00:29:22.000 --> 00:29:25.000]  از این پیرمرده هشتستانه ای؟
[00:29:25.000 --> 00:29:27.000]  بله...
[00:29:27.000 --> 00:29:32.000]  پیرزن نگفت... نقدر پیرمرده... بلی از این پیرمرده هشتستانه ای که نمیاره؟
[00:29:32.000 --> 00:29:35.000]  بله برام از هم کشتی نمیاره... هم چیز چیزی که خود...
[00:29:35.000 --> 00:29:38.000]  بیاره... بله...
[00:29:38.000 --> 00:29:40.000]  دکتر گیرمون دیگه
[00:29:40.000 --> 00:29:42.000]  دکتر گیرمون دیگه
[00:29:42.000 --> 00:29:45.000]  زیاد فکردم آهنگ خواندی که صدا گرده
[00:29:45.000 --> 00:29:47.000]  توی نوع خواندی موهران صدا گرده
[00:29:47.000 --> 00:29:49.000]  نه نه نه
[00:29:49.000 --> 00:29:51.000]  اینجا باید برداری کنید.
[00:29:51.000 --> 00:29:53.000]  اینجا باید برداری کنید.
[00:29:53.000 --> 00:29:55.000]  اینجا باید برداری کنید.
[00:29:55.000 --> 00:29:57.000]  اینجا باید برداری کنید.
[00:29:57.000 --> 00:29:59.000]  اینجا باید برداری کنید.
[00:29:59.000 --> 00:30:01.000]  اینجا باید برداری کنید.
[00:30:01.000 --> 00:30:03.000]  اینجا باید برداری کنید.
[00:30:03.000 --> 00:30:05.000]  اینجا باید برداری کنید.
[00:30:05.000 --> 00:30:07.000]  اینجا باید برداری کنید.
[00:30:07.000 --> 00:30:09.000]  اینجا باید برداری کنید.
[00:30:09.000 --> 00:30:11.000]  اینجا باید برداری کنید.
[00:30:00.000 --> 00:30:02.000]  از اینجا باید برداری کنید.
[00:30:02.000 --> 00:30:04.000]  از اینجا باید برداری کنید.
[00:30:04.000 --> 00:30:06.000]  از اینجا باید برداری کنید.
[00:30:06.000 --> 00:30:08.000]  از اینجا باید برداری کنید.
[00:30:08.000 --> 00:30:10.000]  از اینجا باید برداری کنید.
[00:30:10.000 --> 00:30:12.000]  از اینجا باید برداری کنید.
[00:30:12.000 --> 00:30:14.000]  از اینجا باید برداری کنید.
[00:30:14.000 --> 00:30:16.000]  از اینجا باید برداری کنید.
[00:30:16.000 --> 00:30:18.000]  از اینجا باید برداری کنید.
[00:30:18.000 --> 00:30:20.000]  از اینجا باید برداری کنید.
[00:30:20.000 --> 00:30:22.000]  اونجا باید برداریم
[00:30:22.000 --> 00:30:24.000]  کابلش را از اینجا برداریم
[00:30:24.000 --> 00:30:26.000]  از همینجا برداریم
[00:30:26.000 --> 00:30:28.000]  اونجا برداریم
[00:30:28.000 --> 00:30:30.000]  نه
[00:30:30.000 --> 00:30:32.000]  اون فتر نیست
[00:30:32.000 --> 00:30:34.000]  اون فتر نیست
[00:30:34.000 --> 00:30:36.000]  اون فتر نیست
[00:30:36.000 --> 00:30:38.000]  اون فتر نیست
[00:30:38.000 --> 00:30:40.000]  اون فتر نیست
[00:30:40.000 --> 00:30:42.000]  اون فتر نیست
[00:30:42.000 --> 00:30:44.000]  اون فتر نیست
[00:30:44.000 --> 00:30:46.000]  اون فتر نیست
[00:30:46.000 --> 00:30:48.000]  اون فتر نیست
[00:30:48.000 --> 00:30:50.000]  این رو بیار پایین
[00:30:50.000 --> 00:30:52.000]  کجا؟
[00:30:52.000 --> 00:30:54.000]  خب، یه قیچی بده به من
[00:30:54.000 --> 00:30:56.000]  خب، یه قیچی بده بهش
[00:31:00.000 --> 00:31:02.000]  درست دارم
[00:31:02.000 --> 00:31:04.000]  این درگره، این درگره، بلش کنو
[00:31:12.000 --> 00:31:14.000]  باز کن چطوره
[00:31:18.000 --> 00:31:46.000]  موسیقی
[00:31:46.000 --> 00:31:48.000]  بس شروع
[00:31:48.000 --> 00:31:50.000]  فقط یک فیبر بگو
[00:31:50.000 --> 00:31:52.000]  کمی نشنهای ده
[00:31:52.000 --> 00:31:54.000]  اون نشنهایی ده
[00:31:54.000 --> 00:31:56.000]  نه داخل اینها ده
[00:31:56.000 --> 00:31:58.000]  بکش
[00:31:58.000 --> 00:32:00.000]  خب باید
[00:32:00.000 --> 00:32:02.000]  اشخابات و توجهات بگو
[00:32:02.000 --> 00:32:04.000]  اینها به تکمیل ده
[00:32:04.000 --> 00:32:06.000]  تامر کجا ده؟
[00:32:06.000 --> 00:32:08.000]  زبانه دیگه
[00:32:08.000 --> 00:32:10.000]  زبانه دیگه
[00:32:10.000 --> 00:32:12.000]  تو توجهات کجا زبانه دیگه
[00:32:12.000 --> 00:32:14.000]  شوهر فنور مرمونی
[00:32:14.000 --> 00:32:18.000]  درسته زبانهانه تبساره
[00:32:18.000 --> 00:32:20.000]  تمنی اجتماعی
[00:32:36.000 --> 00:32:38.000]  یه پایین اینجا رو مچونه
[00:32:38.000 --> 00:32:40.000]  ماندم خواب گیره بیدی کافیه
[00:32:40.000 --> 00:32:42.000]  کافیه گیره نه
[00:32:42.000 --> 00:32:44.000]  اینجا بیدار رو بیانه میگی نه؟
[00:32:44.000 --> 00:32:46.000]  بیدار میگی نه
[00:32:46.000 --> 00:32:48.000]  از اونجا بیدم الان باید می کنم
[00:32:48.000 --> 00:32:50.000]  اش گیره بیده از اونوره برش می آدم
[00:32:50.000 --> 00:32:52.000]  اما باید تا یه در اینوره
[00:32:56.000 --> 00:32:58.000]  سرکار رو بدم
[00:32:58.000 --> 00:33:00.000]  اونو خلق بینو
[00:33:00.000 --> 00:33:02.000]  خلق دارو
[00:33:04.000 --> 00:33:06.000]  خلق کن
[00:33:06.000 --> 00:33:08.000]  اونجایی
[00:33:08.000 --> 00:33:10.000]  مدو مدو
[00:33:12.000 --> 00:33:30.000]  موسیقی
[00:33:30.000 --> 00:33:32.000]  بیا
[00:34:00.000 --> 00:34:20.000]  موسیقی
[00:34:20.000 --> 00:34:34.000]  موسیقی
[00:34:50.000 --> 00:34:53.000]  ببینید که شوار بوده دور میدان نوزه ایست
[00:34:53.000 --> 00:34:56.000]  بله که میدونم اینجا بوده
[00:34:56.000 --> 00:35:00.000]  بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی بی ب
[00:35:00.000 --> 00:35:05.000]  این رو باز کردی اینه. بو. کن کن راحت تر.
[00:35:07.000 --> 00:35:10.000]  خب راحت تر بیرونت تو همه شتیده.
[00:35:11.000 --> 00:35:13.000]  خب راحت تر قبول برن.
[00:35:14.000 --> 00:35:15.000]  خلاف کردی؟
[00:35:16.000 --> 00:35:18.000]  از من کابل ستیل همه خواه کرد.
[00:35:19.000 --> 00:35:20.000]  بابا؟
[00:35:20.000 --> 00:35:21.000]  آه های زدید اون طوری؟
[00:35:21.000 --> 00:35:22.000]  آه خانه بابا.
[00:35:22.000 --> 00:35:23.000]  میگرده؟
[00:35:23.000 --> 00:35:24.000]  آه نگاه کن من همین کار میکنم.
[00:35:25.000 --> 00:35:27.000]  آه بابا چرا راحت تر برن؟
[00:35:30.000 --> 00:35:32.000]  اینجا باید برداریم
[00:35:34.000 --> 00:35:36.000]  اینجا باید برداریم
[00:35:37.000 --> 00:35:39.000]  اینجا باید برداریم
[00:35:41.000 --> 00:35:43.000]  اینجا باید برداریم
[00:35:49.000 --> 00:35:51.000]  اینجا باید برداریم
[00:35:53.000 --> 00:35:55.000]  اینجا باید برداریم
[00:35:55.000 --> 00:35:57.000]  اینجا باید برداریم
[00:35:57.000 --> 00:36:01.000]  این باید کلیه باشه کلیه باید کلیه
[00:36:01.000 --> 00:36:02.000]  باید
[00:36:02.000 --> 00:36:05.000]  یه رای اینجا را برم
[00:36:12.000 --> 00:36:16.000]  این توی عادیمت کم همه چیز
[00:36:16.000 --> 00:36:18.000]  این
[00:36:23.000 --> 00:36:25.000]  باید باید شما کمی کنید
[00:36:25.000 --> 00:36:27.000]  مردی را بردارید.
[00:36:27.000 --> 00:36:29.000]  اینجا باید بردارید.
[00:36:29.000 --> 00:36:31.000]  اینجا باید بردارید.
[00:36:31.000 --> 00:36:33.000]  اینجا باید بردارید.
[00:36:33.000 --> 00:36:35.000]  اینجا باید بردارید.
[00:36:35.000 --> 00:36:37.000]  اینجا باید بردارید.
[00:36:37.000 --> 00:36:39.000]  اینجا باید بردارید.
[00:36:39.000 --> 00:36:41.000]  اینجا باید بردارید.
[00:36:41.000 --> 00:36:43.000]  اینجا باید بردارید.
[00:36:43.000 --> 00:36:45.000]  اینجا باید بردارید.
[00:36:45.000 --> 00:36:47.000]  اینجا باید بردارید.
[00:36:47.000 --> 00:36:49.000]  اینجا باید بردارید.
[00:36:49.000 --> 00:36:51.000]  اینجا باید بردارید.
[00:36:51.000 --> 00:37:21.000]  اینجا باید بردارید که اینجا باید بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید ک
[00:38:51.000 --> 00:38:57.000]  موسیقی
[00:39:21.000 --> 00:39:51.000]  باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید برد
[00:39:51.000 --> 00:39:53.000]  مردم مشکلی
[00:40:00.000 --> 00:40:02.000]  این کلر کابل خراب می کنه.
[00:40:06.000 --> 00:40:08.000]  وای سواریم این کلر کابل خراب می کنه.
[00:40:10.000 --> 00:40:12.000]  این کلر کابل خراب می کنه.
[00:40:12.000 --> 00:40:14.000]  چجوری هم پشت کلر دادین شما؟
[00:40:14.000 --> 00:40:16.000]  من ندارم.
[00:40:16.000 --> 00:40:18.000]  اون ترکمن احمد از دولبان.
[00:40:18.000 --> 00:40:20.000]  چه از مینده از ترکمن این کلر داد؟
[00:40:20.000 --> 00:40:22.000]  مینده از ترکمن نداره.
[00:40:26.000 --> 00:40:28.000]  اون خراب بکنه نه؟
[00:40:28.000 --> 00:40:30.000]  خواهید بگیرم که این را باید بگیرم
[00:40:30.000 --> 00:40:32.000]  این را باید بگیرم
[00:40:32.000 --> 00:40:34.000]  این را باید بگیرم
[00:40:34.000 --> 00:40:36.000]  این را باید بگیرم
[00:40:36.000 --> 00:40:38.000]  این را باید بگیرم
[00:40:38.000 --> 00:40:40.000]  این را باید بگیرم
[00:40:40.000 --> 00:40:42.000]  این را باید بگیرم
[00:40:42.000 --> 00:40:44.000]  این را باید بگیرم
[00:40:44.000 --> 00:40:46.000]  این را باید بگیرم
[00:40:46.000 --> 00:40:48.000]  این را باید بگیرم
[00:40:48.000 --> 00:40:50.000]  این را باید بگیرم
[00:40:50.000 --> 00:40:52.000]  این را باید بگیرم
[00:40:52.000 --> 00:40:54.000]  این را باید بگیرم
[00:40:54.000 --> 00:40:56.000]  این را باید بگیرم
[00:40:56.000 --> 00:40:58.000]  اشتباه باشید. باید بردارید.
[00:40:58.000 --> 00:41:00.000]  باید بردارید.
[00:41:01.000 --> 00:41:02.000]  خوب.
[00:41:03.000 --> 00:41:05.000]  بخونید این شکل را بردارید.
[00:41:05.000 --> 00:41:07.000]  باید بردارید.
[00:41:07.000 --> 00:41:09.000]  باید بردارید.
[00:41:09.000 --> 00:41:11.000]  برای مالی.
[00:41:26.000 --> 00:41:30.000]  این کابل مرتبه برای برنامه داره
[00:41:30.000 --> 00:41:32.000]  اینجا؟
[00:41:32.000 --> 00:41:34.000]  اوه، اوه
[00:41:34.000 --> 00:41:36.000]  اونجا؟
[00:41:36.000 --> 00:41:38.000]  اونجا؟
[00:41:38.000 --> 00:41:40.000]  اونجا؟
[00:41:40.000 --> 00:41:42.000]  اونجا؟
[00:41:42.000 --> 00:41:44.000]  اونجا؟
[00:41:44.000 --> 00:41:46.000]  اونجا؟
[00:41:46.000 --> 00:41:48.000]  اونجا؟
[00:41:48.000 --> 00:41:50.000]  اونجا؟
[00:41:50.000 --> 00:41:52.000]  اونجا؟
[00:41:52.000 --> 00:41:54.000]  اونجا؟
[00:41:54.000 --> 00:41:56.000]  باید حواست کنید باشید
[00:41:58.000 --> 00:42:00.000]  باشید
[00:42:01.000 --> 00:42:03.000]  تا اونجا میتونید بکشید؟
[00:42:03.000 --> 00:42:05.000]  اینجا باشید
[00:42:05.000 --> 00:42:07.000]  اونجا باشید
[00:42:07.000 --> 00:42:09.000]  باشید
[00:42:09.000 --> 00:42:11.000]  باشید
[00:42:13.000 --> 00:42:15.000]  هر صفحه گردانی رفتم
[00:42:15.000 --> 00:42:17.000]  بعدم یک کلمه دادم
[00:42:17.000 --> 00:42:19.000]  پیچی کجا بزشتی؟
[00:42:19.000 --> 00:42:21.000]  شبوده اینجا بزشت
[00:42:21.000 --> 00:42:26.000]  از اینکه به یک آقای دیگه شماره شماره داد 911 داریم
[00:42:26.000 --> 00:42:35.000]  با این شماره تماس بگیریم و گفت که آره رفتون فردا یا از فردا میاد میده آب هم بخشی کنیم
[00:42:35.000 --> 00:42:39.000]  آره بهش گفتن گفتن اره شما چرا نبودید خود نبودید؟
[00:42:39.000 --> 00:42:40.000]  بسیاریم
[00:42:40.000 --> 00:42:45.000]  چون الان هم که باز بکنی گفت آره باید شماره اشتراک و اینها رفتون برای آقای شما میده بخشی کنیم
[00:42:45.000 --> 00:42:47.000]  این سانتون بازوزی کم مورد هم شد
[00:42:48.240 --> 00:42:50.240]  تو هم فردا دوباره با حضوری میگرد
[00:42:58.000 --> 00:43:00.000]  چون ها کجایی؟ داریم یه؟
[00:43:02.000 --> 00:43:04.000]  پاشو برم، پاشو
[00:43:04.000 --> 00:43:06.000]  پاشو فرمونه، فرمونه
[00:43:45.000 --> 00:44:03.000]  موسیقی
[00:44:03.000 --> 00:44:05.000]  بیا بیا
[00:44:33.000 --> 00:45:00.000]  موسیقی
[00:45:00.000 --> 00:45:10.000]  موسیقی
[00:45:30.000 --> 00:46:00.000]  برای اینکه باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که
[00:46:00.000 --> 00:46:03.000]  از اینکه داشته باشین این پولی ازتون میگیرن
[00:46:03.000 --> 00:46:07.000]  همین یادگار امام ایمیری دیگه ویسه گم
[00:46:07.000 --> 00:46:09.000]  همه جایی مدار پول میگیرن
[00:46:09.000 --> 00:46:12.000]  باشه؟ نه
[00:46:12.000 --> 00:46:16.000]  نه نه نگرم نه نه
[00:46:16.000 --> 00:46:19.000]  باشه خدا باشه باشه خدا نخوره
[00:46:19.000 --> 00:46:21.000]  بعده؟
[00:46:21.000 --> 00:46:24.000]  مرسی با چکرم
[00:46:24.000 --> 00:46:36.000]  موسیقی
[00:46:54.000 --> 00:46:56.000]  بله؟
[00:47:01.000 --> 00:47:06.000]  اون ورگر از دفتر افزاوتا بگیری بیا اینجا خامدوتو فانیش چی نمیده؟
[00:47:08.000 --> 00:47:11.000]  آره دیگه یه آزمایش هست، قرار دیگه یه آزمایش جدید
[00:47:14.000 --> 00:47:18.000]  قرار دیگه سه ماه پیر، آخرین بار کجا آزمایش دادی؟
[00:47:18.000 --> 00:47:26.000]  برو گمبت با گمبت همه آزمایشگاه گردی برو این آزمایشگاه از 3-4 ماه پیش منو پرینج بیده
[00:47:26.000 --> 00:47:37.000]  آره بابا پردیس صفتی؟ برو پردیس بیش خانم جورجانی برو شفایی سلام زیاد رسانده
[00:47:37.000 --> 00:47:41.000]  گفتی که پرینج از آزمایشگاه 3-4 ماه پیش هم داره
[00:47:41.000 --> 00:47:50.000]  اشکال ندارد. یعنی ثابت بشه که شما یک سال پیش دو سال پیش هم دیابرد بشید. هیچ موردی ندارد.
[00:47:50.000 --> 00:47:53.000]  قربان شما خواهش بکنم خودت.
[00:47:53.000 --> 00:47:55.000]  این اشکال کنم.
[00:47:55.000 --> 00:47:57.000]  این اشکال کنم.
[00:47:57.000 --> 00:47:59.000]  این اشکال کنم.
[00:47:59.000 --> 00:48:01.000]  این اشکال کنم.
[00:48:01.000 --> 00:48:03.000]  چسانچگاه دارد؟
[00:48:03.000 --> 00:48:05.000]  چسانچگاه دارد؟
[00:48:05.000 --> 00:48:07.000]  نه بله شما.
[00:48:07.000 --> 00:48:09.000]  نه دارد. همین یکی دارد.
[00:48:09.000 --> 00:48:37.000]  موسیقی
[00:48:39.000 --> 00:48:59.000]  موسیقی
[00:49:09.000 --> 00:49:29.000]  موسیقی
[00:49:29.000 --> 00:49:49.000]  موسیقی
[00:49:49.000 --> 00:50:00.000]  موسیقی
[00:50:00.000 --> 00:50:29.980]  بیمار، گفتگو بین دکتر و بیمار در مطب پزشکی، داروها، آزمایش و نسخه.
