================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS
Source File : Session_Full_۲۰۲۶۰۷۲۸_۲۰۰۰۲۵.wav
Language    : fa
[00:05:50.000 --> 00:05:52.000]  خواهش میکنم در خدمت هستم
[00:05:52.000 --> 00:05:54.000]  خواهش میکنم در خدمت هستم
[00:05:54.000 --> 00:05:56.000]  خواهش میکنم در خدمت هستم
[00:05:56.000 --> 00:05:58.000]  خواهش میکنم در خدمت هستم
[00:05:58.000 --> 00:06:00.000]  خواهش میکنم در خدمت هستم
[00:06:00.000 --> 00:06:02.000]  خواهش میکنم در خدمت هستم
[00:06:02.000 --> 00:06:04.000]  خواهش میکنم در خدمت هستم
[00:06:04.000 --> 00:06:06.000]  خواهش میکنم در خدمت هستم
[00:06:06.000 --> 00:06:08.000]  بخواهیم سلام کنشون
[00:06:08.000 --> 00:06:10.000]  خوبه؟ مرسی
[00:06:10.000 --> 00:06:12.000]  خانم بارامی
[00:06:12.000 --> 00:06:14.000]  چی شده بابا جان؟
[00:06:14.000 --> 00:06:16.000]  این چند شبه سه شبه تب میکنه
[00:06:16.000 --> 00:06:18.000]  هر چی شیاب و
[00:06:18.000 --> 00:06:20.000]  تب داره دیگه؟
[00:06:20.000 --> 00:06:22.000]  پیرسان تبش پایین نگه
[00:06:22.000 --> 00:06:24.000]  غیر از تب چی؟
[00:06:24.000 --> 00:06:26.000]  آب ریزش بینی از دیشب گرد
[00:06:26.000 --> 00:06:28.000]  آب ریزش تب بیتابی خیلی میکنه
[00:06:28.000 --> 00:06:30.000]  بیقراری صرفه؟ صرفه هم میکنه
[00:06:30.000 --> 00:06:32.000]  خسخس سینه؟ خسخس سینه فیلم نداره
[00:06:32.000 --> 00:06:34.000]  بگذاری شما بیقراری
[00:06:34.000 --> 00:06:36.000]  چون اینی بیقراری کنه
[00:06:36.000 --> 00:06:38.000]  غذا نیمون کارش
[00:06:38.000 --> 00:06:40.000]  خاصی زنده
[00:06:40.000 --> 00:06:42.000]  جان
[00:06:42.000 --> 00:06:44.000]  اینجا پایه نکنم
[00:06:44.000 --> 00:06:46.000]  پاشو نگردیم
[00:06:46.000 --> 00:06:48.000]  دستش هم نگرده
[00:06:48.000 --> 00:06:50.000]  نه شما این برگاه استی
[00:06:50.000 --> 00:06:52.000]  پاشو نگردیم
[00:06:52.000 --> 00:06:54.000]  تا که نخواه امو جان
[00:06:54.000 --> 00:06:56.000]  برای که الان سنده شقده
[00:06:56.000 --> 00:06:58.000]  اینکه ما دیگه میشه دو سر هست
[00:06:58.000 --> 00:07:00.000]  با ریشش دو سر
[00:07:00.000 --> 00:07:02.000]  این همه چیزی هست که می کنیم
[00:07:30.000 --> 00:07:40.000]  ورانی این سینه گرونش او فنر کرده برای همین طب و آبیزش و صوف و بیقراری داره
[00:07:40.000 --> 00:07:44.000]  من در رو براش می نویسم بیمه هستی؟ برام
[00:07:44.000 --> 00:07:50.000]  یکی دو تا تزدیقی براش می نویسم آبیزش اگر زیاد داره یک قطعه بینی بی نویسم براش برام
[00:07:50.000 --> 00:07:52.000]  داره چون دیشتر بستی شده بود
[00:07:52.000 --> 00:07:54.000]  گرفتین آره؟ نفس نفرستی کنیم
[00:07:54.000 --> 00:07:56.000]  خوابی سیار آره
[00:07:56.000 --> 00:07:58.000]  خوابی نو بیدین سخت کنن
[00:07:58.000 --> 00:08:28.000]  باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید بای
[00:08:28.000 --> 00:08:32.000]  بقیه چند را از این صفحه میخوانید؟ سمیت مریضی چند را از این حیات داره؟
[00:08:58.000 --> 00:09:22.000]  موسیقی
[00:09:22.000 --> 00:09:32.000]  موسیقی
[00:09:52.000 --> 00:10:00.000]  موسیقی
[00:10:00.000 --> 00:10:29.980]  موسیقی در مطب پزشکی
[00:10:30.000 --> 00:10:58.000]  موسیقی
[00:11:00.000 --> 00:11:20.000]  موسیقی
[00:11:20.000 --> 00:11:42.000]  موسیقی
[00:11:42.000 --> 00:11:46.000]  بخواهم اینجا سلام. حالا شما خوبه؟ خانم مدرباری. برخشید.
[00:11:46.000 --> 00:11:48.000]  چایی بخویید.
[00:11:48.000 --> 00:11:50.000]  در و ملت بخوایید.
[00:11:50.000 --> 00:11:52.000]  چی شده ببینی؟
[00:11:52.000 --> 00:11:54.000]  فقط تبشتر ایده.
[00:11:54.000 --> 00:11:55.000]  تب بالا؟
[00:11:55.000 --> 00:11:56.000]  آره.
[00:11:56.000 --> 00:11:58.000]  غیر از تب چی؟ صرفه، آب نیزش؟
[00:11:58.000 --> 00:12:01.000]  آب نیزش که کمی داشت. الان تبشتر ایده ایده اون.
[00:12:01.000 --> 00:12:02.000]  فقط تب بالا؟
[00:12:02.000 --> 00:12:03.000]  آره تبشتر.
[00:12:03.000 --> 00:12:04.000]  صرفه نداره؟
[00:12:04.000 --> 00:12:05.000]  نه، خیلی کمی نداره.
[00:12:05.000 --> 00:12:07.000]  خسخسه سینه؟
[00:12:07.000 --> 00:12:09.000]  نفس کشیدن شکر میشه
[00:12:09.000 --> 00:12:11.000]  سرگید شده
[00:12:11.000 --> 00:12:13.000]  سرگید چه حده؟
[00:12:13.000 --> 00:12:15.000]  یه سال دیگه
[00:12:15.000 --> 00:12:17.000]  دارو چیزی هم دادیم؟
[00:12:17.000 --> 00:12:19.000]  فرقون و پستانه و خانه داشتن
[00:12:19.000 --> 00:12:21.000]  بپرمشن
[00:12:35.000 --> 00:12:59.000]  موسیقی
[00:12:59.000 --> 00:13:01.000]  خیلی خیلی خیلی
[00:13:01.000 --> 00:13:03.000]  دارو خوردن میشه یوریه؟
[00:13:03.000 --> 00:13:05.000]  نه خوردن شرمتونه یه رو بزنیم
[00:13:05.000 --> 00:13:07.000]  دارو میشه؟
[00:13:07.000 --> 00:13:09.000]  یه رو بزنیم تا یه نتر بشه
[00:13:09.000 --> 00:13:11.000]  بله تذکره هم براش میگیرم
[00:13:11.000 --> 00:13:13.000]  یکی زیاده آمان کنیم نیستم
[00:13:13.000 --> 00:13:15.000]  ولی با شروط هم بهش بدینیم
[00:13:15.000 --> 00:13:17.000]  باشه
[00:13:17.000 --> 00:13:19.000]  احتمال داره کم کم عدایم شدید ترم بشه
[00:13:19.000 --> 00:13:21.000]  اگه تا دوستون روز آینده
[00:13:21.000 --> 00:13:23.000]  رو به بهبود رفت
[00:13:23.000 --> 00:13:25.000]  درمان درمان بگیریم ببینم
[00:13:25.000 --> 00:13:26.000]  باشه
[00:13:26.000 --> 00:13:28.000]  کجا میشینیم؟
[00:13:28.000 --> 00:13:30.000]  مرسا و عدد
[00:13:30.000 --> 00:13:32.000]  ببینی یه سالشه؟
[00:13:32.000 --> 00:13:34.000]  بره ریسیزن یه سالشه
[00:13:34.000 --> 00:13:36.000]  ببینم بره
[00:13:36.000 --> 00:13:38.000]  مرسا و عدد
[00:13:44.000 --> 00:13:48.000]  دفترچه مرسایی دیگه مشاهده روزشه
[00:13:48.000 --> 00:13:49.000]  آره دیگه
[00:13:49.000 --> 00:13:51.000]  اسامل فون کارترش رو داری؟
[00:13:51.000 --> 00:13:52.000]  آره
[00:13:52.000 --> 00:13:54.000]  پازه گرفتید؟
[00:13:54.000 --> 00:13:56.000]  پا بشه بگیم
[00:13:56.000 --> 00:13:58.000]  دارو زیاد ننوشتن
[00:13:58.000 --> 00:14:00.000]  شهرت دارد
[00:14:00.000 --> 00:14:02.000]  ولی خوب بشه بگید
[00:14:02.000 --> 00:14:04.000]  سر ساعت
[00:14:04.000 --> 00:14:06.000]  بگید
[00:14:06.000 --> 00:14:08.000]  بردارو بیدید
[00:14:22.000 --> 00:14:32.000]  موسیقی
[00:14:52.000 --> 00:15:00.000]  موسیقی
[00:15:00.000 --> 00:15:29.980]  برنامه بیمار، گفتگو بین دکتر و بیمار در مطب پزشکی، داروها، آزمایش و نسخه.
[00:15:30.000 --> 00:15:32.000]  دیروز هم هم داشت
[00:15:32.000 --> 00:15:34.000]  صرفه
[00:15:34.000 --> 00:15:36.000]  صرفه های شدید
[00:15:36.000 --> 00:15:38.000]  هم خسخ سینه هم داره
[00:15:38.000 --> 00:15:40.000]  صرفه ها
[00:15:40.000 --> 00:15:42.000]  پشت سرهم یا دک دکه
[00:15:42.000 --> 00:15:44.000]  دو سه پر صرفه میکنه
[00:15:44.000 --> 00:15:46.000]  باز میره
[00:15:46.000 --> 00:15:48.000]  نه ببن خواهش بگو با اقا
[00:15:48.000 --> 00:15:50.000]  خواهش بگو با اقا
[00:15:50.000 --> 00:15:52.000]  صرفه ها چجوریه پشت سرهم
[00:15:52.000 --> 00:15:54.000]  چهار پر صرفه میکنه
[00:15:54.000 --> 00:15:56.000]  باز میره باز یک چیزی میخواد بخوره
[00:15:56.000 --> 00:15:58.000]  دوباره صرفه میکنه
[00:15:58.000 --> 00:16:00.680]  خب تبش شدید بودی یا خفیف؟
[00:16:00.680 --> 00:16:03.280]  گیرز تبش خیلی سیاد نبود
[00:16:03.280 --> 00:16:04.120]  خیلی خب تبش
[00:16:04.120 --> 00:16:05.200]  سنی چقدر بود؟
[00:16:05.200 --> 00:16:06.200]  چهار سالشه
[00:16:06.200 --> 00:16:07.200]  چهار سالشه
[00:16:07.200 --> 00:16:08.440]  داروی چیزی هم دادی؟
[00:16:08.440 --> 00:16:10.200]  گیرز چرات پروفین دادم
[00:16:10.200 --> 00:16:11.920]  وازیب مکسیم بهش دادم
[00:16:11.920 --> 00:16:14.800]  خب آیا آراد خیلی اینجا میگن؟
[00:16:14.800 --> 00:16:17.080]  بیا خیلی بیا آفرین
[00:16:17.080 --> 00:16:19.720]  خیلی ما شانلا حدویی هستی
[00:16:19.720 --> 00:16:22.240]  و بیرون آفرین
[00:16:22.240 --> 00:16:24.760]  معلومی که با دوشترها روایتت خوبه
[00:16:24.760 --> 00:16:26.760]  گریه نیمی کنی؟
[00:16:26.760 --> 00:16:27.760]  نه
[00:16:27.760 --> 00:16:28.760]  حرف بزن رو
[00:16:28.760 --> 00:16:29.760]  میخواد با ما هم کار بشه
[00:16:29.760 --> 00:16:30.760]  اسمی چی بود؟
[00:16:30.760 --> 00:16:31.760]  آقا آراد
[00:16:31.760 --> 00:16:32.760]  آقای آراد
[00:16:32.760 --> 00:16:34.760]  نه با خودت آقا نگو دیگه
[00:16:34.760 --> 00:16:35.760]  میشه به خودشو کنی؟
[00:16:35.760 --> 00:16:37.760]  نه نه بگو آراد هستم
[00:16:37.760 --> 00:16:40.760]  ولی یه نفری که میبینی بگو آقای حسن
[00:16:40.760 --> 00:16:41.760]  یه آقای حسن
[00:16:41.760 --> 00:16:44.760]  به دیگرم آقا خانون بگو با خودت نگو
[00:16:44.760 --> 00:16:46.760]  خودت بگی میخنه
[00:16:46.760 --> 00:16:47.760]  نه با خودش میبینی
[00:16:47.760 --> 00:16:48.760]  نه نه نه بگو عادت نکنی
[00:16:48.760 --> 00:16:50.760]  باید مدد نکنی همیشه بخود بیدید آقای آرام هست
[00:16:50.760 --> 00:16:52.760]  خوب
[00:16:52.760 --> 00:16:54.760]  شما آرام هستید
[00:16:54.760 --> 00:16:56.760]  من به شما میگم آقای آرام
[00:16:56.760 --> 00:16:58.760]  نه بسته
[00:16:58.760 --> 00:17:00.760]  خیلی نیست دیگه
[00:17:00.760 --> 00:17:02.760]  چیز کنی آقای آرام
[00:17:02.760 --> 00:17:04.760]  پایز میز چیه؟
[00:17:04.760 --> 00:17:06.760]  آرام
[00:17:06.760 --> 00:17:08.760]  آرام
[00:17:08.760 --> 00:17:10.760]  آقای
[00:17:10.760 --> 00:17:12.760]  آرام در اینجا جور نکنه
[00:17:12.760 --> 00:17:14.760]  آقا فرد
[00:17:14.760 --> 00:17:16.760]  اینجا داره بازی نرده
[00:17:16.760 --> 00:17:18.760]  این اشتماعی هست
[00:17:20.760 --> 00:17:22.760]  میشه؟
[00:17:22.760 --> 00:17:24.760]  میتونیم
[00:17:24.760 --> 00:17:26.760]  یک خود را بیشتر هم تولد کنیم
[00:17:26.760 --> 00:17:28.760]  چیزی دیگر نداریم
[00:17:28.760 --> 00:17:30.760]  شکرک بگیم
[00:17:30.760 --> 00:17:32.760]  مرسی
[00:17:32.760 --> 00:17:34.760]  گفتو داریش
[00:17:34.760 --> 00:17:38.760]  خب من دارو براش میمیسم خانم سارانی
[00:17:38.760 --> 00:17:40.760]  اگه دارو خوردم ازش
[00:17:40.760 --> 00:17:42.760]  بعد یک دو تا تزهگه میمیم
[00:17:42.760 --> 00:17:47.000]  بله، چون آمبول دسترش بیشتره تا شربت اینور
[00:17:47.000 --> 00:17:50.200]  چون زود خوب بشه ما مسافرم شده
[00:17:50.200 --> 00:17:52.200]  اوشالله خوب بشه، دیگر نمیشه
[00:17:52.200 --> 00:17:53.200]  اوشالله
[00:17:53.200 --> 00:17:55.200]  این تضریب بوده داره نه یه آمبول
[00:17:55.200 --> 00:17:58.320]  آقای آراد بیا نام اعمالتو دستر راست بگیر
[00:17:58.320 --> 00:18:00.320]  خالی کن دارا
[00:18:00.320 --> 00:18:02.320]  اللہ خداحافظی کن
[00:18:02.320 --> 00:18:04.320]  خداحافظ
[00:18:04.320 --> 00:18:06.320]  خداحافظ
[00:18:06.320 --> 00:18:08.320]  در اینجا باید بردارید.
[00:18:08.320 --> 00:18:10.320]  باید بردارید.
[00:18:10.320 --> 00:18:12.320]  باید بردارید.
[00:18:12.320 --> 00:18:14.320]  در اینجا باید بردارید.
[00:18:14.320 --> 00:18:16.320]  در اینجا باید بردارید.
[00:18:16.320 --> 00:18:18.320]  در اینجا باید بردارید.
[00:18:18.320 --> 00:18:20.320]  در اینجا باید بردارید.
[00:18:20.320 --> 00:18:22.320]  در اینجا باید بردارید.
[00:18:22.320 --> 00:18:24.320]  در اینجا باید بردارید.
[00:18:24.320 --> 00:18:26.320]  در اینجا باید بردارید.
[00:18:26.320 --> 00:18:28.320]  در اینجا باید بردارید.
[00:18:28.320 --> 00:18:30.320]  در اینجا باید بردارید.
[00:18:30.320 --> 00:18:32.320]  موسیقی
[00:19:00.320 --> 00:19:20.320]  موسیقی
[00:19:20.320 --> 00:19:48.320]  موسیقی
[00:19:50.320 --> 00:19:59.320]  موسیقی
[00:20:00.000 --> 00:20:29.980]  موسیقی در مطب پزشکی
[00:20:30.000 --> 00:20:58.000]  موسیقی
[00:21:00.000 --> 00:21:25.000]  موسیقی
[00:21:25.000 --> 00:21:27.000]  بخونید
[00:21:30.000 --> 00:21:33.000]  بعد این آروزی سه بار آمپولایش هم بدیم بزنید
[00:21:33.000 --> 00:21:35.000]  خدمت شما بخونید
[00:21:55.000 --> 00:22:07.000]  موسیقی
[00:22:07.000 --> 00:22:08.000]  بفهمید
[00:22:08.000 --> 00:22:10.000]  موسیقی
[00:22:10.000 --> 00:22:14.000]  خب ببین این شرفت هاش روزی سه بار
[00:22:14.000 --> 00:22:16.000]  دو تا آنکول هم داره الان بگیم
[00:22:16.000 --> 00:22:17.000]  دو تا داره بگیم
[00:22:17.000 --> 00:22:19.000]  بله، کاشوهای مارفا
[00:22:19.000 --> 00:22:21.000]  خداحال
[00:22:21.000 --> 00:22:29.000]  بفهمید
[00:22:29.000 --> 00:22:31.000]  سلام بابایی
[00:22:31.000 --> 00:22:33.000]  تصویر کنید
[00:22:33.000 --> 00:22:35.000]  بچه زیاد نیاز بزن
[00:22:35.000 --> 00:22:37.000]  خودتون باشید کافی
[00:22:37.000 --> 00:22:39.000]  بخواهم بشین
[00:22:39.000 --> 00:22:41.000]  بچه با سیده
[00:22:41.000 --> 00:22:43.000]  بچه با سیده
[00:22:43.000 --> 00:22:45.000]  بچه با سیده
[00:22:45.000 --> 00:22:47.000]  بچه با سیده
[00:22:47.000 --> 00:22:49.000]  بچه با سیده
[00:22:49.000 --> 00:22:53.000]  این صرفه شدید داره، سینه شمکونتی شده، صدا میده
[00:22:53.000 --> 00:22:54.000]  صرفه شدید؟
[00:22:54.000 --> 00:22:57.000]  تب هم داره، آبرزش بینی هم داره
[00:22:57.000 --> 00:23:00.000]  تب، صرفه، آبرزش، خسخس سینه؟
[00:23:00.000 --> 00:23:06.000]  بله، خسخس سینه، بعد من چهار پر روزه از ازری... ازری سماتی؟
[00:23:06.000 --> 00:23:07.000]  آزیت رومانی سینه؟
[00:23:07.000 --> 00:23:08.000]  آفره
[00:23:08.000 --> 00:23:09.000]  از این کچیکا؟
[00:23:09.000 --> 00:23:10.000]  بله، سله
[00:23:10.000 --> 00:23:11.000]  بله، خود؟
[00:23:11.000 --> 00:23:13.000]  بله، کوریزان هم سلمه خوردگی، از اونها پشت دادم
[00:23:13.000 --> 00:23:15.000]  صرفه ها خوشت یا خلطی؟
[00:23:15.000 --> 00:23:45.000]  خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیل
[00:23:45.000 --> 00:23:48.440]  سینه شان خسخس داره خیلی صدا میده سینه شان
[00:23:50.440 --> 00:23:53.400]  این کامل اگه باشه خیلی بشکنه
[00:23:53.400 --> 00:23:55.160]  از که اینطوری مریض شده؟
[00:23:55.160 --> 00:23:56.760]  اینگه چار پنوز نمیشه
[00:23:56.760 --> 00:23:58.680]  چار پنوز یاد؟ دوتا نبودی؟
[00:23:58.680 --> 00:23:59.400]  نه
[00:23:59.400 --> 00:24:01.400]  بس سریعتر اینجا بشکنه
[00:24:02.360 --> 00:24:04.760]  اون یکی هم به سرمون هم مریض شده
[00:24:04.760 --> 00:24:05.560]  دست چون میادی؟
[00:24:08.120 --> 00:24:09.080]  بس میشت
[00:24:10.280 --> 00:24:10.920]  خوب
[00:24:12.120 --> 00:24:13.000]  برم شد
[00:24:13.000 --> 00:24:16.000]  پانکول بشین در آنکه
[00:24:16.000 --> 00:24:21.000]  بله حتما پانکولم می نیسم شهرباز اینا سینهشم خیلی وحشتناکه خانم احسن زایی
[00:24:21.000 --> 00:24:24.000]  بله سینه خود بردم
[00:24:24.000 --> 00:24:26.000]  پانکول چنده؟
[00:24:26.000 --> 00:24:29.000]  پانکول تو سه تا می نیسم سه تا دوتا را الان می زنید
[00:24:29.000 --> 00:24:31.000]  دوتا شهران؟
[00:24:31.000 --> 00:24:32.000]  یکیشم
[00:24:32.000 --> 00:24:33.000]  فردا
[00:24:33.000 --> 00:24:34.000]  فردا
[00:24:34.000 --> 00:24:35.000]  خروب یا فردا حالا فرق نیست
[00:24:35.000 --> 00:24:36.000]  فردا
[00:24:36.000 --> 00:24:37.000]  خوب؟
[00:24:37.000 --> 00:24:38.000]  بله
[00:24:38.000 --> 00:24:40.000]  بعد این دارواشم بیا و منو ببینم
[00:24:40.000 --> 00:24:41.000]  باشه
[00:24:41.000 --> 00:24:43.000]  سابقه آسمواره که اینو نداشته؟
[00:24:43.000 --> 00:24:46.000]  نه، بار اولش مریض شده تو این ششوه ها
[00:24:47.000 --> 00:24:49.000]  نکنیم، بس نزدیک
[00:24:49.000 --> 00:24:51.000]  نمیدونیم، با چرا بیدیم؟
[00:24:51.000 --> 00:24:53.000]  ساعت
[00:24:56.000 --> 00:24:59.000]  بس این پسر هم خوبه اگه از همینو بلا بگیرم
[00:25:00.000 --> 00:25:04.920]  خیلی زیر معاینه پزشکی اینا خوب، دیگه تر میدونی بهتر. خدمت شما.
[00:25:04.920 --> 00:25:06.200]  اسامل فوند داری؟
[00:25:06.200 --> 00:25:07.000]  بله.
[00:25:07.000 --> 00:25:10.000]  دیگه من نمیدونی. خدمت شما خوشی باشید.
[00:25:10.000 --> 00:25:10.500]  شکرم.
[00:25:10.500 --> 00:25:11.500]  مرسی خداحافظ.
[00:25:30.000 --> 00:25:58.000]  موسیقی
[00:26:00.000 --> 00:26:28.000]  موسیقی
[00:26:30.000 --> 00:26:40.000]  موسیقی
[00:27:00.000 --> 00:27:29.980]  موسیقی در موسیقی
[00:27:30.000 --> 00:27:58.000]  موسیقی
[00:28:00.000 --> 00:28:28.000]  موسیقی
[00:28:30.000 --> 00:28:52.000]  موسیقی
[00:28:52.000 --> 00:29:14.000]  موسیقی
[00:29:14.000 --> 00:29:16.000]  بخوند
[00:29:16.000 --> 00:29:17.000]  بخوند
[00:29:17.000 --> 00:29:18.000]  سلام
[00:29:18.000 --> 00:29:20.000]  سلام بابا جایم سلامت باشی
[00:29:24.000 --> 00:29:26.000]  دخترم یه نگاه بنده
[00:29:26.000 --> 00:29:28.000]  بله چی شده دختر رو کنی؟
[00:29:28.000 --> 00:29:32.000]  سرما کنم خود باز یکم خیلی خوزنه نمیدونم
[00:29:32.000 --> 00:29:34.000]  خب سه میز چقدره؟
[00:29:34.000 --> 00:29:37.000]  گرج سه شونده هم بدونم بابا
[00:29:37.000 --> 00:29:41.000]  شونده سه، چهار، پنج، دو سه پنج
[00:29:41.000 --> 00:29:43.000]  نه سه من نیست دیده پنج هم بود
[00:29:43.000 --> 00:29:49.000]  برگ 3 هست؟ برگ چند؟ برگ چند؟ برگ 5 هست
[00:29:49.000 --> 00:29:51.000]  برگ 5 هست
