================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS
Source File : Session_Full_۲۰۲۶۰۸۱۵_۱۳۰۰۲۶.wav
Language    : fa
[00:34:00.000 --> 00:34:29.980]  موسیقی در موسیقی درسته
[00:34:30.000 --> 00:34:59.980]  موسیقی در موسیقی درسته
[00:35:00.000 --> 00:35:29.980]  موسیقی در مطب پزشکی
[00:35:30.000 --> 00:35:59.980]  موسیقی در موسیقی درسته
[00:36:00.000 --> 00:36:29.980]  موسیقی در موسیقی
[00:36:30.000 --> 00:36:59.980]  موسیقی در موسیقی درسته
[00:37:00.000 --> 00:37:29.980]  موسیقی در موسیقی
[00:37:30.000 --> 00:37:59.980]  موسیقی در موسیقی درسته
[00:38:00.000 --> 00:38:29.980]  موسیقی در موسیقی درسته
[00:38:30.000 --> 00:38:59.980]  موسیقی در موسیقی درسته
[00:39:00.000 --> 00:39:29.980]  موسیقی در موسیقی درسته
[00:39:30.000 --> 00:39:59.980]  موسیقی در موسیقی درسته
[00:40:00.000 --> 00:40:29.980]  موسیقی در مطب پزشکی
[00:40:30.000 --> 00:40:59.980]  موسیقی در موسیقی درسته
[00:41:00.000 --> 00:41:29.980]  موسیقی در موسیقی درسته
[00:41:30.000 --> 00:41:59.980]  موسیقی در موسیقی درسته
[00:42:00.000 --> 00:42:29.980]  مردم در اینجا
[00:42:30.000 --> 00:42:59.980]  موسیقی در موسیقی درسته
[00:43:00.000 --> 00:43:29.980]  مردم در اینجا
[00:43:30.000 --> 00:43:32.000]  موسیقی
[00:44:00.000 --> 00:44:29.980]  موسیقی در موسیقی درسته
[00:44:30.000 --> 00:44:59.980]  موسیقی در موسیقی درسته
[00:45:00.000 --> 00:45:29.980]  موسیقی در مطب پزشکی
[00:45:30.000 --> 00:45:59.980]  موسیقی در موسیقی درسته
[00:46:00.000 --> 00:46:29.980]  موسیقی در اینجا
[00:46:30.000 --> 00:46:59.980]  موسیقی در موسیقی درسته
[00:47:00.000 --> 00:47:29.980]  موسیقی در موسیقی درسته
[00:47:30.000 --> 00:47:59.980]  موسیقی در موسیقی درسته
[00:48:00.000 --> 00:48:29.980]  موسیقی در موسیقی درسته
[00:48:30.000 --> 00:48:59.980]  موسیقی در موسیقی درسته
[00:49:00.000 --> 00:49:29.980]  موسیقی در موسیقی درسته
[00:49:30.000 --> 00:49:59.980]  موسیقی در موسیقی درسته
[00:50:00.000 --> 00:50:29.980]  موسیقی در مطب پزشکی
[00:50:30.000 --> 00:50:59.980]  موسیقی در موسیقی دیگر
[00:51:00.000 --> 00:51:29.980]  موسیقی در موسیقی درسته
[00:51:30.000 --> 00:51:59.980]  موسیقی در موسیقی درسته
[00:52:00.000 --> 00:52:29.980]  موسیقی در موسیقی درسته
[00:52:30.000 --> 00:52:59.980]  موسیقی در موسیقی درسته
[00:53:00.000 --> 00:53:29.980]  موسیقی در موسیقی درسته
[00:53:30.000 --> 00:53:59.980]  موسیقی در موسیقی درسته
[00:54:00.000 --> 00:54:29.980]  موسیقی در موسیقی درسته
[00:54:30.000 --> 00:54:59.980]  موسیقی در موسیقی درسته
[00:55:00.000 --> 00:55:29.980]  موسیقی در مطب پزشکی
[00:55:30.000 --> 00:55:32.000]  موسیقی
[00:56:00.000 --> 00:56:02.000]  موسیقی
[00:56:30.000 --> 00:56:56.000]  موسیقی
[00:56:56.000 --> 00:57:00.500]  ای بانو بنده ای بانو سفرده
[00:57:00.500 --> 00:57:05.000]  سرار پایان بشه خیلی درده
[00:57:05.000 --> 00:57:09.000]  ای بانو بنده ای بانو سفرده
[00:57:09.660 --> 00:57:14.380]  سرار پایان بشه خیلی درده
[00:57:14.380 --> 00:57:18.000]  میده از این زنده نبونی
[00:57:18.820 --> 00:57:22.000]  و که سفرده تو درده
[00:57:22.000 --> 00:57:51.980]  موسیقی در موسیقی درسته
[00:57:52.000 --> 00:58:05.000]  موسیقی
[00:58:22.000 --> 00:58:52.000]  از اینکه از این قرار نیازی و یک دایرت نوارد پرادست در اینکه نوارد پرادست در اینکه نوارد پرادست در اینکه نوارد پرادست در اینکه نوارد پرادست در اینکه نوارد پرادست در اینکه نوارد پرادست در اینکه نوارد پرادست در اینکه نوارد پرادست در اینکه نوارد پرادست در اینکه نوارد پرادست در اینکه نوارد پرادست در اینکه نوارد پرادست در اینکه نوارد پرادست در اینکه نوار
[00:58:52.000 --> 00:59:01.600]  در این کتاب های کمحجم برای مخاطبان جوان این شخصتان و آثارشان و وقتتاشان رو معرفی کنیم
[00:59:01.600 --> 00:59:08.400]  و در واقع یک معناه با ایشون به اون مخاطبان این بودیم که
[00:59:08.400 --> 00:59:17.400]  در واقع عزیز ما روای های در جسته زیادی دارن که ما آتونیم از پراها بهله بگذاریم
[00:59:17.400 --> 00:59:22.420]  و میتونیم اونها رو در واقع اون گوی زندگی بسان و کار میدارم
[00:59:22.420 --> 00:59:26.260]  ممنونم با اینکه در وقتی تا به حقیق شکر شدید
[00:59:26.260 --> 00:59:30.680]  از بینندگان هم خداحافظی میکنیم تا برنامه بعد خدا نگهداریم
[00:59:47.400 --> 00:59:59.400]  موسیقی
[01:00:00.000 --> 01:00:14.000]  موسیقی
[01:00:30.000 --> 01:00:36.500]  با نشانی ebu.inau.ac.ir برای انتخابش رو اقدام کنند
[01:00:36.500 --> 01:00:42.600]  ورودی های 402 و موقع در موقع اول از ساعت 8 و 11 و 30
[01:00:42.600 --> 01:00:48.200]  ورودی های 1403 در موقع دوم از ساعت 11 و 15 و 30
[01:00:48.200 --> 01:00:53.440]  ورودی های 1604 در موقع ثبوت از ساعت 16 و 20
[01:00:53.440 --> 01:00:56.080]  میتوانند ادام به انتخاب واحد برد
[01:00:56.080 --> 01:01:02.080]  انتخابه بای دوستان تهران در چهار و دویست و هشتم، دویست و دوم، سی و یکم و یکم
[01:01:02.080 --> 01:01:06.080]  سی و یکم مرداد و یکم شهروره انجام میشنند
[01:01:10.080 --> 01:01:14.080]  معاون آموزش افتدایی وزارت آموزش و پرورش گفت
[01:01:14.080 --> 01:01:21.080]  از یکمیلیمه سد و پنجی و چهار هزار هزار تلاسف ولی سفتنام بیش از نویدو یک درصد با سامانه بینه قطعی شده
[01:01:21.080 --> 01:01:28.580]  به روح خانمه هرگیزه به این سال سختانه تا سختانه تا با سهولت بیشتر این بیسترد به قبل انجام شده
[01:01:34.580 --> 01:01:44.380]  پای مردی و استادهی محکوم ایران به شب صد و شسته هفته اون پسیدی شب هم جا بانهای شهرهای ممتلافه گشور سنه بزیر مردم
[01:01:44.380 --> 01:01:52.540]  اینجوری که در طول این مدت به جلوه از اینسته جامعه مدی و استادیدی مدت ایران دعوادار و پیشاهای دشمن را ترکیل شده
[01:01:52.540 --> 01:02:02.400]  مردم که سهمی در امنیت ملی دار
[01:02:02.400 --> 01:02:05.380]  همونطوری که الان نیروه نظامی ما توی تنگه همون هستند
[01:02:06.060 --> 01:02:09.600]  مردم هم به پشتونه اونها الان توی تیابه همونده
[01:02:14.380 --> 01:02:17.680]  اما این ایران در مواجهه با فشال دشمنان چیه؟
[01:02:17.680 --> 01:02:26.300]  همین وحدت ملت عزیزمون و تایب بندی به اصول و عرضشای نظام مقدس کمور اسلامی داریم
[01:02:26.300 --> 01:02:32.260]  مرداروزی بخواید به بچهتون توضیح بدید که چرا از بطن دفاع کردید؟ چی میگید؟
[01:02:32.260 --> 01:02:33.880]  به خاطر خواهشه بطنم
[01:02:33.880 --> 01:02:36.780]  نیمبر فرمود همون بطن منه ریمان
[01:02:36.780 --> 01:02:38.660]  مقامت شنبه چیه؟
[01:02:38.660 --> 01:02:41.880]  نیروه مسلم ها تو جبهه ها کارشون انجام میدن
[01:02:41.880 --> 01:02:44.600]  ماتو فیاهون تحصیل کرده تو دانشگاه
[01:02:44.600 --> 01:02:47.680]  یه نمونه از چی که از دانشگاه در مقابل ایرانی ها رو میتونیم بیدیم
[01:02:47.680 --> 01:02:53.940]  این که سربازان امریکایی سیر فشار جنگ با ایران خودشون رو به دریا پرد کردن
[01:02:53.940 --> 01:02:57.460]  اگر دشمنت ها به امروز نتونسته به این کشور نقود پیدا کنه
[01:02:57.460 --> 01:03:01.400]  و معیود شده بر از همه وفاقی که داریم
[01:03:01.400 --> 01:03:10.160]  نشناخت مردم ایران و مردم ایران
[01:03:10.160 --> 01:03:14.200]  هر طرح رو فشار بیاد محکمتر میشه
[01:03:14.200 --> 01:03:17.260]  دشمن روی فشار اقتصادی بیشتر نظام باز کرده
[01:03:17.260 --> 01:03:19.020]  یا روی اختلاف بین مردم
[01:03:19.020 --> 01:03:20.060]  روی اختلاف
[01:03:20.060 --> 01:03:21.720]  روی پفرقه
[01:03:21.720 --> 01:03:27.360]  ما اومدید اینجا که با رهبرمون سید موشمه حسینی خامنهی بیاد کنیم
[01:03:27.360 --> 01:03:30.720]  مهمترین سرمایه ما در مباته با فشار دشمن
[01:03:30.720 --> 01:03:34.200]  مهمترین سرمایه ما سرمایه انسانی هستش که
[01:03:34.200 --> 01:03:37.400]  پشت به حکومت و ولایت پبیه من باشیم
[01:03:37.400 --> 01:03:45.020]  و به همه ثابت کنیم که ما همیشه پای صحنه هستیم و در مقابل دشمنان هرگز پتاه نمی آییم
[01:03:45.020 --> 01:03:48.440]  بابایی مطلعه بود و جوانان پای رانچره بود
[01:03:48.440 --> 01:03:56.320]  کلتر شما تنگه هرموز چه منایی چه مفهوم دارید در حمیت مدی و مدت مایانی ها دارید
[01:03:56.320 --> 01:04:04.400]  خدا را شد با تنگه هرموز بابایی احرام اصلی در اخیار ایران قرار داره
[01:04:04.400 --> 01:04:12.000]  و ما هم در میدان هم در دیپلماسی میجونیم از این احرام خیلی خوب استقاده بکنیم
[01:04:12.000 --> 01:04:25.940]  این کسانه امریکایی کاش کرد سایر نافه های امریکا مثل نافه های اوکنگار اوکنگار و از اون نافه های اوکنگار نیست
[01:04:25.940 --> 01:04:39.940]  بزارش هایی که درسته از چیزها میگرد، کاردار های نظرمان از کمیت قرض آب و سابون، قرض آب و فازدار سرازی شده و نهود چشم انداز از ایپاریان معمولیت گرسان نام های آمریکایی شکایت می کنند.
[01:04:39.940 --> 01:04:47.940]  دیگرسانه امریکایی تحکیم زد و درشور منتشکیده از روی ایمپایی فایمز، استازن، اسپایز و ام اس ناف،
[01:04:47.940 --> 01:04:59.940]  علویه سابقی از زیرساخت های مدزه باد، قدرکات روی بطرحش و وضعیت نامناسب روی در چندین ناف و شاپه های مختلف ارتش حکایت دارد.
[01:05:00.000 --> 01:05:10.000]  بر اساس امار عبدیه ی سازمان آلود نجات جنوب لبلان در حمله هوای رژیم اسرائیل به رستای انصار شش نفر به شهادت رسیدند.
[01:05:10.000 --> 01:05:21.000]  بانگده امود رژیم سنگرسلی در سه حمله هوایی رستای نواتیه، تورا و رستای انصار در شهرستان نردکیه را حدث کردند.
[01:05:21.000 --> 01:05:31.000]  همزمان منابع خبری از درگیری سنگیر یعنی رزمگیران از بوده ها و نیوهای احشای بشمی سنگیرسکی در منطقه راه کنید یا یک تاور در جبهه دوبلا میخوردند.
[01:05:31.000 --> 01:05:38.000]  بر اساس این روبرش ها، احشای بشمی سنگیرسکی را پشتی کنید هموی و با تشکیل سنگیر مطمئن،
[01:05:38.000 --> 01:05:46.000]  حلاش کرده به سمت این منطقه ممنونه در داله نباتی پیش رنی کند اما با مقاومت شبیه بزرگ دارد و یدون هم نهاشه شده
[01:05:46.000 --> 01:05:55.000]  مرابع میدانی تحکیم دارند و در گریبا دفعان نفر از سراغ ناشکارگر زخمی شدند و با گرده برای انتقاد آنها اعضام شدند
[01:05:55.000 --> 01:06:09.620]  گزارش تقاطای مورد بخشیری نشان میدهد افتاده اروپا مذاکرات محرمانی را با پولیس و رژن سخنسکی برای اشتراک داشتن داده های شخصی حساس فلسطینی ها را اچهاند
[01:06:09.620 --> 01:06:23.240]  بر اساس گزارش گروه برون و مندنی، این مذاکرات و توافق محرمانه علاقه بشترهای برونی مردود در اینکه قوامین بین اوندگر نقصی کنندن فلسطینی ها را در محرم خطره قرار میدهد
[01:06:23.240 --> 01:06:25.240]  سیره پذیر است.
[01:06:25.240 --> 01:06:31.240]  پیشتویس این توافق که در اقتداع با آژانس دوریس اروپا موضوعی به یورپول مدترین شده بود،
[01:06:31.240 --> 01:06:40.240]  امکانی کمانی را داده بیونیزی، اقتداد جمعیتی، داده مکانی، این دایی سیاسی و اقتداد شخصی را ترمیل کنند.
[01:06:42.240 --> 01:06:52.240]  در وقوع زلزله، قدرتمند ۷۷ آن رشدری در مزید که جزیره فلورس ایرانی موافقات به مرگی از مرگی دستی کم سی نفر کنند.
[01:06:52.240 --> 01:06:59.740]  زم درزه راحت به روز در اون کم و در منطقه سباره شمالی طلاعه استفاده
[01:06:59.740 --> 01:07:04.840]  مرکز زلزله حدود 68.3 شمال قربه رای شهر در این درگونه شده
[01:07:04.840 --> 01:07:12.020]  بعد از این لرزه چندیدی از لرزه قبرت مندر جمعه زم درزه های قبرت 6.1 سرد شد
[01:07:12.020 --> 01:07:16.160]  و هزارا نفر در منطقه استانیدی به منطقه مرتبه تنهاده
[01:07:16.160 --> 01:07:21.160]  مقام های اندونیزی در ساته اردگی مشتر سرامی صدید کردند
[01:07:21.160 --> 01:07:30.160]  گزارش از ریزش و آسیب صاحبت مالها، خسارت کانه ها و مدتیز عمومی قطعی برد و اندلال در رفت و آمدی کنند.
[01:07:30.160 --> 01:07:39.160]  همه جایی که جزبجو و امداد در محاضره هاست به ادامه دارد و مواقعات مهندی مشترلند که احتمال برگوی هسته از آیه بیشتر وجود برد.
[01:07:39.160 --> 01:07:45.180]  و همه دان شهر تاریخ و تمدون
[01:07:45.180 --> 01:07:54.280]  علاوه وقت جازبه های گرمشیری و مردمان مهمان نوازش به شیرین ها و صورتات بشترنش هم شنخدان شد
[01:07:54.280 --> 01:08:02.980]  همه دان شهر بسیار تمدون خیلی بزرگی داره
[01:08:02.980 --> 01:08:08.620]  و مردمان بسیار بافرهنگ به طول قدمت پنج هزار سالی که حکمت ها را داره
[01:08:08.620 --> 01:08:11.200]  و مردمان مهمان نوازش
[01:08:11.200 --> 01:08:12.520]  بعدی دلیل هایش
[01:08:12.520 --> 01:08:15.780]  محمدان رو به مقبول بابا تایل میشنرسی
[01:08:15.780 --> 01:08:20.340]  تاریخی اون کاری تاریخی ایگمتانه میشنرسی
[01:08:20.340 --> 01:08:22.600]  دیگه انخوذت همونانی میشنرسی
[01:08:22.600 --> 01:08:26.980]  اما این شهر شیرینی های خوشترمی خودش رو هم دارد
[01:08:26.980 --> 01:08:31.480]  سقاسی هایی که کام گردش کرده را شیرین میکنند
[01:08:31.480 --> 01:08:33.460]  سافره که تشکیل میگردن اینجا
[01:08:33.460 --> 01:08:38.140]  بیشتر کماج، حلو زرده و انگوش بیچونی بره
[01:08:38.140 --> 01:08:48.960]  این سوخاتی ها برای بسیاری از گردشکران مزه ماندگار از سفر را می سازن
[01:08:48.960 --> 01:09:01.380]  همه نام خوشمزش مروفه مثل کماج و شیرمال و حلبازرده
[01:09:01.380 --> 01:09:06.780]  هرچند هنوز هستن کسانی که این طعم شیرین را نچشیدن
[01:09:06.780 --> 01:09:10.540]  دلیل دوست دارم انتهاهم کنم شیرینی صحبتی همه دانو
[01:09:10.540 --> 01:09:15.840]  شنیدم که قیصه صحبتی ها داره مثل کمازی و پلوازر که هنوز نخواهیدم
[01:09:15.840 --> 01:09:19.380]  دوست دارم استفاده کنم ببینم چیلستان را زشونیم
[01:09:20.100 --> 01:09:22.100]  دوست دارم صحبتی همه دانو
[01:09:22.100 --> 01:09:26.060]  برای همه دان این شیرینی ها فقط صحبت نیستن
[01:09:26.060 --> 01:09:32.220]  روایت شیرین از فرهنگ و مهمانوازی مردمان این دیاره
[01:09:32.220 --> 01:09:36.540]  نهایید روحانی خبرگزاری صدا و سیما هر ندار
[01:09:36.540 --> 01:09:40.580]  خیلی ممنونستم رایتون خودمی دهد
[01:09:56.060 --> 01:09:59.980]  موسیقی
[01:10:00.000 --> 01:10:18.000]  موسیقی
[01:10:30.000 --> 01:10:39.640]  این نگاهی داشته باشیم به عربی و دوستان مخابر از اون هم نگاهی داشته باشیم به تحقیق ها و حواظه ای خدمتان سیاسی و رسیانه یک پشت برم و خواهدید که همه هم با هم باشیم
[01:10:39.640 --> 01:10:55.500]  امان این روز رمز بشه ای از پیان سیاسی یک تقریب
[01:10:55.500 --> 01:10:57.400]  اقتلاعات
[01:10:57.400 --> 01:10:59.580]  بنزین گران می شود یا نمی شود
[01:10:59.580 --> 01:11:03.040]  توقف گرانی نادهانی بنزین توسط سران خوده
[01:11:03.040 --> 01:11:04.880]  اعتماد
[01:11:04.880 --> 01:11:07.160]  شکار انتیونوخای امریکا
[01:11:07.160 --> 01:11:10.420]  رساملی باشنگوندوست به نقل از نقامات امریکایی پاش کرده
[01:11:10.420 --> 01:11:12.700]  افتش این کشور در جنگ ایران
[01:11:12.700 --> 01:11:15.600]  45% فخورت مادری 25%
[01:11:15.600 --> 01:11:19.580]  برگ ناربان فخورت های 50 ملیون دولاری شد
[01:11:19.580 --> 01:11:20.660]  از دست داره
[01:11:25.500 --> 01:11:34.500]  درست دارید ایران تغییر در دکتورین دفاعی ایران از بازدارندگی دفاعی تا بازدارندگی تقاجدی
[01:11:34.500 --> 01:11:39.500]  پدام اصلی انتصاد اخیر شش فرمانده جدید و نسان
[01:11:39.500 --> 01:11:42.500]  جامعه چند
[01:11:42.500 --> 01:11:52.500]  گرفشش جوانان ایرانی در بردشت و دانش ایران این سال تا پنون دانش آموزان ایرانی 13 مدار صدران اولمپیوکل جهانی کسک کردن
[01:11:52.500 --> 01:11:57.500]  موسیقی
[01:12:22.500 --> 01:12:52.500]  از اینجا با ازدنی از ازدنی از ازدنی از ازدنی از ازدنی از ازدنی از ازدنی از ازدنی از ازدنی از ازدنی از ازدنی از ازدنی از ازدنی از ازدنی از ازدنی از ازدنی از ازدنی از ازدنی از ازدنی از ازدنی ازدنی از ازدنی ازدنی از ازدنی ازدنی ازدنی ازدنی ازدنی ازدنی ازدنی ازدنی ازدنی ازدنی ازدنی ازد
[01:12:52.500 --> 01:13:00.500]  امریکا برای بروج از باستان جنگ شارعی جز فضیلش برخوردنی ایوان و شرطان ایلیسی جهان ندارد.
[01:13:00.500 --> 01:13:12.500]  بزرگ شرط ادخان رزید شرط پسید سیاست بزاری که نادرست اقتصادی و شارع شدنار فرضی سطح را درسیب کنید.
[01:13:12.500 --> 01:13:22.880]  سوکنون، سی ست هزار نفرانی پس از خواهدت استان آباد به خانه خود گازدشتنده
[01:13:22.880 --> 01:13:27.360]  از شیوانیان اتقار آباد در برابر ناچارها
[01:13:27.360 --> 01:13:32.680]  بردیفگان، دولت عزیزم دلت کن
[01:13:32.680 --> 01:13:36.220]  سماریه های پیش روی مدیریت دنزین چی میست
[01:13:36.220 --> 01:13:40.500]  و دولت بگه چی زرافت ها اینجا در اجاره آید کنن؟
[01:13:42.500 --> 01:13:47.500]  چیخان، جای خالی تدبیر در مدیریت مصرف صفت
[01:13:47.500 --> 01:13:52.500]  اده ای با وجود ارائه راقابات غیر قیمتی مختلف برای کانش مصرف لزین
[01:13:52.500 --> 01:13:55.500]  همچنان بر راقابات قیمتی اصطادارند
[01:14:03.500 --> 01:14:04.500]  بله
[01:14:05.500 --> 01:14:06.500]  الو؟
[01:14:06.500 --> 01:14:07.500]  بله، سلام خوامسه
[01:14:07.500 --> 01:14:09.500]  سلام علیکم، هستم از بی آوروز
[01:14:09.500 --> 01:14:11.500]  برابر میگم که...
[01:14:11.500 --> 01:14:13.500]  برچشم هستم
[01:14:13.500 --> 01:14:15.500]  آه باش
[01:14:39.500 --> 01:14:43.900]  برای روزامه همشهری مثل سگ می ترستد
[01:14:43.900 --> 01:14:53.560]  ماجرات فران رئیس جمهور امریکا با قدرون حمل غذا همچنان یکی از اصلیترین سوژه های تنظ و تنظفر کاربران شرکه های اجتماعیست
[01:14:53.560 --> 01:14:57.560]  و به رسوائی تازه برای ترانک تبیر شده است
[01:15:00.000 --> 01:15:10.000]  موسیقی
[01:15:30.000 --> 01:15:33.280]  به سمت همدرائی های جهین سرداده
[01:15:33.280 --> 01:15:35.160]  در وقت شهر این یاد داشت این قرار
[01:15:35.160 --> 01:15:39.840]  جهان بروت که نهای اخیر از زمین جنگ امریکا و اسرائیل یعنی ایران
[01:15:39.840 --> 01:15:43.700]  حقیقی متقابل ایران به پاییگاه ها و مناطق ایرانی در منطقه
[01:15:43.700 --> 01:15:48.520]  و تا کشت کارامکی که ایدارات مطلقه در مدار مطلقه دیدن
[01:15:48.520 --> 01:15:55.740]  کشت همه کلیبی منطقه را به ایداراتی نسبت ایرانی و سمت ایرانی سرداده
[01:15:55.740 --> 01:16:03.380]  در بلکه ارضیابی قانون ناظران این پیمان را ناشید از اعتقادی به چطر عملیتی به ایالات متحده می دانند
